,ID,landform_11,landform_12,landform_14,landform_21,landform_22,landform_24,landform_31,landform_34,landform_41,landform_42
41150,59M15W,0,0,0,0,0,0,1,0,0,0
41151,10QIUJ,0,0,0,0,0,0,1,0,0,0
41152,LAL0KS,0,0,0,0,0,1,0,0,0,0
41153,FU5NX2,0,0,0,0,0,1,0,0,0,0
41154,40OD2P,0,0,0,0,0,0,0,1,0,0
41155,O9TDUD,0,0,0,0,0,0,0,1,0,0
41156,1KBZDE,0,0,0,0,0,0,0,1,0,0
41157,09VF8R,0,0,0,0,0,0,0,1,0,0
41158,AD34S5,0,0,0,0,0,1,0,0,0,0
41159,WWHO0K,0,0,0,0,0,0,0,1,0,0
41160,MVNLBE,0,0,0,0,0,0,0,1,0,0
41161,NGFOOF,0,0,0,0,0,0,0,1,0,0
41162,CZUFX9,0,0,0,0,0,1,0,0,0,0
41163,OVGS6O,0,0,0,0,0,0,0,1,0,0
41164,QGWGG0,0,0,0,1,0,0,0,0,0,0
41165,EEHR32,0,0,0,0,0,0,1,0,0,0
41166,1L9RBD,1,0,0,0,0,0,0,0,0,0
41167,5WFELS,1,0,0,0,0,0,0,0,0,0
41168,KZ7DSJ,0,0,0,0,0,0,1,0,0,0
41169,7YHND2,0,0,0,0,0,0,1,0,0,0
41170,UVZPT5,0,0,0,0,0,0,0,0,1,0
41171,0AST1C,0,0,0,0,0,0,0,0,1,0
41172,FFHG0H,0,0,0,1,0,0,0,0,0,0
41173,4PDU21,0,0,0,1,0,0,0,0,0,0
41174,YFA4Q0,0,0,0,0,0,0,1,0,0,0
41175,VLMI1S,0,0,0,0,0,0,1,0,0,0
41176,UJBCKM,0,0,0,0,0,0,0,0,1,0
41177,93YXDY,0,0,0,0,0,0,0,0,1,0
41178,NNGO4Y,0,0,0,0,0,1,0,0,0,0
41179,NR4LRC,0,0,0,0,0,1,0,0,0,0
41180,6Z2LBG,0,0,0,0,0,1,0,0,0,0
41181,VJ3B6K,0,0,0,0,0,1,0,0,0,0
41182,XHFOF1,0,0,0,0,0,1,0,0,0,0
41183,DIOSJL,0,0,0,0,0,1,0,0,0,0
41184,NK711J,0,0,0,0,0,1,0,0,0,0
41185,VH6NIP,0,0,0,0,0,0,1,0,0,0
41186,Z2HM4E,0,0,0,0,0,0,1,0,0,0
41187,E83GFB,0,0,0,1,0,0,0,0,0,0
41188,O8R3MK,0,0,0,1,0,0,0,0,0,0
41189,L1D2R4,0,0,0,1,0,0,0,0,0,0
41190,1FM82Z,0,0,0,1,0,0,0,0,0,0
41191,PYN8C8,0,0,0,1,0,0,0,0,0,0
41192,1AVT8P,0,0,0,0,0,0,1,0,0,0
41193,5RUFUT,0,0,0,0,0,0,1,0,0,0
41194,4SK014,0,0,0,0,0,0,1,0,0,0
41195,CNQZOQ,0,0,0,0,0,0,1,0,0,0
41196,RL6LSW,0,0,0,0,0,0,1,0,0,0
41197,NEX8YG,0,0,0,0,0,0,1,0,0,0
41198,EY717B,0,0,0,0,0,0,1,0,0,0
41199,70HYTN,0,0,0,0,0,0,1,0,0,0
41200,GVRE01,0,0,0,0,0,0,1,0,0,0
41201,LLUQ9B,0,0,0,0,0,0,1,0,0,0
41202,4DHHS2,0,0,0,0,0,0,1,0,0,0
41203,XUTH64,0,0,0,0,0,0,1,0,0,0
41204,4R4JQL,0,0,0,0,0,0,1,0,0,0
41205,TYIUA6,0,0,0,0,0,0,1,0,0,0
41206,788EZ4,0,0,0,0,0,0,1,0,0,0
41207,3VQG62,0,0,0,0,0,0,1,0,0,0
41208,6BAIAD,0,0,0,0,0,0,1,0,0,0
41209,4LFTDX,0,0,0,0,0,0,1,0,0,0
41210,QDJCT4,0,0,0,0,0,0,0,0,0,1
41211,XGD3KP,0,0,0,0,0,0,0,0,0,1
41212,YQUMH5,0,0,0,0,0,0,1,0,0,0
41213,4Y2R0S,0,0,0,0,0,0,1,0,0,0
41214,OYH0PO,0,0,0,0,0,0,1,0,0,0
41215,9UQ3UO,0,0,0,0,0,0,1,0,0,0
41216,KX6ECQ,1,0,0,0,0,0,0,0,0,0
41217,5LQ1W0,1,0,0,0,0,0,0,0,0,0
41218,L5CZKS,0,0,0,0,0,0,0,0,1,0
41219,CKDI5Z,0,0,0,0,0,0,0,0,1,0
41220,CNDMVH,0,0,0,0,0,0,1,0,0,0
41221,H1YNQQ,0,0,0,0,0,0,1,0,0,0
41222,FUPFQG,0,0,0,1,0,0,0,0,0,0
41223,NWB2WC,0,0,0,1,0,0,0,0,0,0
41224,G5MWI5,0,0,0,0,0,0,0,0,1,0
41225,GJ2GRB,0,0,0,0,0,0,0,0,1,0
41226,0G9N77,0,0,0,0,0,0,0,1,0,0
41227,D0STDV,0,0,0,0,0,0,0,1,0,0
41228,T7G2RN,1,0,0,0,0,0,0,0,0,0
41229,A4ZQUU,1,0,0,0,0,0,0,0,0,0
41230,09NJ8Y,0,0,0,0,0,0,0,0,1,0
41231,RFYTQ3,0,0,0,0,0,0,0,0,1,0
41232,TKOIMN,0,0,0,0,0,0,0,1,0,0
41233,UYRD8B,0,0,0,0,0,0,0,1,0,0
41234,DAPOVV,0,0,0,0,0,0,0,0,1,0
41235,267WOH,0,0,0,0,0,0,0,0,1,0
41236,Y8EPQ7,0,0,0,0,0,0,1,0,0,0
41237,5NZ22O,0,0,0,0,0,0,1,0,0,0
41238,WZ7QS8,0,0,0,0,0,0,0,0,1,0
41239,J46YLL,0,0,0,1,0,0,0,0,0,0
41240,1511YV,0,0,0,1,0,0,0,0,0,0
41241,9L5507,0,0,0,1,0,0,0,0,0,0
41242,HH60AE,0,0,0,1,0,0,0,0,0,0
41243,BZ6AL0,0,0,0,0,0,0,0,1,0,0
41244,92DDCU,0,0,0,0,0,0,0,1,0,0
41245,1Y6NUN,0,0,0,0,0,0,0,0,1,0
41246,EGVU4T,0,0,0,0,0,0,0,0,1,0
41247,HU60EJ,0,0,0,0,0,0,0,0,1,0
41248,7BQN1S,0,0,0,0,0,0,1,0,0,0
41249,OU413I,0,0,0,0,0,0,1,0,0,0
41250,U3DHRB,0,0,0,0,0,0,1,0,0,0
41251,KP1DPB,0,0,0,0,0,0,0,1,0,0
41252,ZZGRUA,0,0,0,0,0,0,0,1,0,0
41253,9EAW0E,0,0,0,0,0,0,0,0,1,0
41254,S4CS7Y,0,0,0,0,0,0,0,0,1,0
41255,Z6R36E,0,0,0,1,0,0,0,0,0,0
41256,AZ074U,0,0,0,1,0,0,0,0,0,0
41257,JLEV8K,0,0,0,0,0,0,1,0,0,0
41258,8TW1O6,0,0,0,0,0,0,1,0,0,0
41259,ZWFFZJ,0,0,0,0,0,0,0,1,0,0
41260,VIVMBL,0,0,0,0,0,0,0,1,0,0
41261,757JW9,0,0,0,0,0,0,0,0,1,0
41262,EK83VR,0,0,0,0,0,0,0,0,1,0
41263,8K9HJ4,0,0,0,0,0,0,1,0,0,0
41264,77Y3NJ,0,0,0,0,0,0,1,0,0,0
41265,DOVRT7,0,0,0,0,0,0,0,1,0,0
41266,DA9I2P,0,0,0,0,0,0,1,0,0,0
41267,3ZLJZW,0,0,0,0,0,0,1,0,0,0
41268,3GAJUR,0,0,0,0,0,0,0,1,0,0
41269,82AEBL,0,0,0,1,0,0,0,0,0,0
41270,ZLL1YZ,0,0,0,1,0,0,0,0,0,0
41271,UHO046,0,0,0,0,0,0,0,1,0,0
41272,0FF5KU,0,0,0,1,0,0,0,0,0,0
41273,0HVAYC,0,0,0,1,0,0,0,0,0,0
41274,WGNWWU,0,0,0,1,0,0,0,0,0,0
41275,WUWW24,0,0,0,1,0,0,0,0,0,0
41276,81L7OB,0,0,0,1,0,0,0,0,0,0
41277,PPS24G,0,0,0,0,0,1,0,0,0,0
41278,EWWBIW,0,0,0,0,0,1,0,0,0,0
41279,R492XY,0,0,0,0,0,1,0,0,0,0
41280,3BYCXG,0,0,0,0,0,1,0,0,0,0
41281,SYY3QC,0,0,0,0,0,1,0,0,0,0
41282,38Q90Q,0,0,0,0,0,1,0,0,0,0
41283,KTEBE5,0,0,0,0,0,0,0,1,0,0
41284,RFYCCD,0,0,0,0,0,0,0,1,0,0
41285,DTAPT9,0,0,0,0,0,0,0,1,0,0
41286,OZTB6G,0,0,0,0,0,0,0,1,0,0
41287,NQFRBQ,0,0,0,0,0,0,1,0,0,0
41288,OFM8AY,0,0,0,0,0,0,1,0,0,0
41289,LYEIA6,0,0,0,0,0,0,0,0,1,0
41290,DJ3ES7,0,0,0,0,0,0,0,0,1,0
41291,JO5YUL,0,0,0,0,0,0,0,1,0,0
41292,4NRS4E,0,0,0,0,0,0,0,1,0,0
41293,B3KZYI,0,0,0,0,0,0,0,1,0,0
41294,XBFU7E,0,0,0,0,0,0,0,1,0,0
41295,9Y9GYB,0,0,0,0,0,0,0,1,0,0
41296,FT7ARH,0,0,0,0,0,0,0,1,0,0
41297,IPZHNW,0,0,0,0,0,0,1,0,0,0
41298,MO6045,0,0,0,0,0,0,1,0,0,0
41299,KSUQBZ,0,0,0,0,0,0,0,1,0,0
41300,BUZAA3,0,0,0,0,0,0,0,1,0,0
41301,EOWKJX,0,0,0,0,0,0,0,1,0,0
41302,XLT4L8,0,0,0,0,0,0,0,1,0,0
41303,IPSEOQ,0,0,0,0,0,0,0,0,1,0
41304,A9F777,0,0,0,0,0,0,0,0,1,0
41305,86MV7B,0,0,0,0,0,0,0,0,1,0
41306,8Z9ZMS,0,0,0,0,0,0,0,0,1,0
41307,GFKKUP,0,0,0,0,0,0,0,1,0,0
41308,L3SOET,0,0,0,0,0,0,0,1,0,0
41309,YT701R,0,0,0,0,0,0,0,0,1,0
41310,97S8TS,0,0,0,0,0,0,0,0,1,0
41311,WD4FNN,0,0,0,0,0,0,0,1,0,0
41312,J25EGQ,0,0,0,0,0,0,0,1,0,0
41313,0SV6WG,0,0,0,0,0,0,0,1,0,0
41314,XPIPJV,0,0,0,0,0,0,0,1,0,0
41315,6HIJA2,0,0,0,0,0,0,0,1,0,0
41316,3DIGZL,0,0,0,0,0,0,0,1,0,0
41317,HDDX31,0,0,0,0,0,0,0,0,1,0
41318,BGC4LR,0,0,0,0,0,0,0,0,1,0
41319,0ASDN8,0,0,0,1,0,0,0,0,0,0
41320,74Y5SW,0,0,0,0,0,0,1,0,0,0
41321,FR55PD,0,0,0,0,0,0,1,0,0,0
41322,H7LX92,0,0,0,0,0,0,0,1,0,0
41323,T6WBT6,0,0,0,0,0,0,0,1,0,0
41324,CNIJEV,0,0,0,0,0,0,0,1,0,0
41325,45Q94H,0,0,0,1,0,0,0,0,0,0
41326,W15VHZ,0,0,0,1,0,0,0,0,0,0
41327,O21YIS,0,0,0,1,0,0,0,0,0,0
41328,59IY6H,0,0,0,1,0,0,0,0,0,0
41329,S1ZHL3,0,0,0,0,0,0,0,1,0,0
41330,Z29UJ1,0,0,0,1,0,0,0,0,0,0
41331,A8XBKQ,0,0,0,1,0,0,0,0,0,0
41332,EGHFSE,0,0,0,0,0,0,1,0,0,0
41333,KBWCWF,0,0,0,0,0,0,1,0,0,0
41334,R4GJDI,0,0,0,0,0,0,1,0,0,0
41335,Q35O2N,0,0,0,0,0,0,1,0,0,0
41336,O7EOFN,0,0,0,1,0,0,0,0,0,0
41337,Z76QKR,0,0,0,1,0,0,0,0,0,0
41338,0GWSO2,0,0,0,0,0,0,1,0,0,0
41339,K3KPAW,0,0,0,0,0,0,1,0,0,0
41340,J3OK1Y,0,0,0,0,0,0,0,0,1,0
41341,DZCWKS,0,0,0,0,0,0,0,0,1,0
41342,LK6W93,0,0,0,1,0,0,0,0,0,0
41343,L6L19R,0,0,0,1,0,0,0,0,0,0
41344,A6T2D4,0,0,0,0,0,1,0,0,0,0
41345,SQ3MKG,1,0,0,0,0,0,0,0,0,0
41346,K0KIWG,1,0,0,0,0,0,0,0,0,0
41347,H3T0L1,0,0,0,1,0,0,0,0,0,0
41348,OTXKEE,0,0,0,0,0,0,0,0,1,0
41349,VWIR0X,0,0,0,0,0,0,0,0,1,0
41350,B4KO05,0,0,0,1,0,0,0,0,0,0
41351,OIOMY9,0,0,0,1,0,0,0,0,0,0
41352,KJABPW,0,0,0,0,0,1,0,0,0,0
41353,SW7EG7,0,0,0,0,0,1,0,0,0,0
41354,C8EDX0,0,0,0,1,0,0,0,0,0,0
41355,TSIMOE,0,0,0,0,0,0,1,0,0,0
41356,APZD7G,0,0,0,0,0,0,1,0,0,0
41357,L81VS2,0,0,0,0,0,0,1,0,0,0
41358,ISDICI,0,0,0,1,0,0,0,0,0,0
41359,KSYJ9I,0,0,0,0,0,0,0,1,0,0
41360,166GJ7,0,0,0,0,0,0,0,1,0,0
41361,O7NO21,0,0,0,0,0,0,0,1,0,0
41362,DJU20L,0,0,0,0,0,0,0,1,0,0
41363,1H597W,0,0,0,0,0,0,0,1,0,0
41364,9P28LG,0,0,0,0,0,0,0,1,0,0
41365,Z0T7UC,0,0,0,0,0,0,0,1,0,0
41366,L2E016,0,0,0,0,0,0,0,1,0,0
41367,8B83C5,0,0,0,0,0,0,0,1,0,0
41368,RP1UNA,0,0,0,0,0,0,0,1,0,0
41369,FHRIAS,0,0,0,0,0,1,0,0,0,0
41370,5970DC,0,0,0,0,0,1,0,0,0,0
41371,TEGU8J,0,0,0,0,0,0,1,0,0,0
41372,DRQCAC,0,0,0,0,0,0,1,0,0,0
41373,0Q5CTM,0,0,0,0,0,0,1,0,0,0
41374,71ZQ40,0,0,0,0,0,0,0,1,0,0
41375,GFSLOV,0,0,0,0,0,0,0,1,0,0
41376,7MHIQQ,0,0,0,1,0,0,0,0,0,0
41377,1D4VPC,0,0,0,0,0,0,1,0,0,0
41378,D1ZF0C,0,0,0,0,0,0,0,0,1,0
41379,SM8WDJ,0,0,0,0,0,0,0,0,1,0
41380,LVYZ1G,0,0,0,0,0,0,1,0,0,0
41381,K8YDHV,0,0,0,0,0,0,1,0,0,0
41382,AG3MCR,0,0,0,0,0,0,0,0,1,0
41383,W7QLMV,0,0,0,0,0,0,0,0,1,0
41384,D9QO6L,0,0,0,0,0,0,1,0,0,0
41385,HP711J,0,0,0,0,0,0,1,0,0,0
41386,P6KTO2,0,0,0,0,0,0,1,0,0,0
41387,52GKTH,0,0,0,0,0,0,1,0,0,0
41388,J3ROW6,0,0,0,0,0,0,0,0,0,1
41389,XSISBA,0,0,0,0,0,0,1,0,0,0
41390,079WPF,0,0,0,0,0,0,1,0,0,0
41391,QI3CLQ,0,0,0,1,0,0,0,0,0,0
41392,VHKGH0,0,0,0,1,0,0,0,0,0,0
41393,Z5X781,0,0,0,1,0,0,0,0,0,0
41394,XK3668,0,0,0,0,0,0,0,1,0,0
41395,00CIU2,0,0,0,1,0,0,0,0,0,0
41396,AHADY9,0,0,0,1,0,0,0,0,0,0
41397,3ZOZJV,0,0,0,1,0,0,0,0,0,0
41398,YBGW50,0,0,0,1,0,0,0,0,0,0
41399,885Y2O,0,0,0,1,0,0,0,0,0,0
41400,Q433D2,0,0,0,1,0,0,0,0,0,0
41401,JONX42,0,0,0,0,0,0,1,0,0,0
41402,3O3AHN,0,0,0,0,0,0,1,0,0,0
41403,N0H86Y,0,0,0,0,0,0,1,0,0,0
41404,4EBTT9,0,0,0,0,0,0,1,0,0,0
41405,CQZRP1,0,0,0,0,0,0,1,0,0,0
41406,DBT4EB,0,0,0,0,0,0,1,0,0,0
41407,00FDRU,0,0,0,0,0,0,1,0,0,0
41408,QWUSKO,0,0,0,0,0,0,1,0,0,0
41409,A3LTRY,0,0,0,0,0,0,0,0,1,0
41410,OQ1352,0,0,0,0,0,0,0,0,1,0
41411,6JK7CB,0,0,0,0,0,0,0,1,0,0
41412,PEI4V2,0,0,0,0,0,0,0,1,0,0
41413,WK0W3F,0,0,0,1,0,0,0,0,0,0
41414,6HD3WF,0,0,0,1,0,0,0,0,0,0
41415,R8DNEK,0,0,0,1,0,0,0,0,0,0
41416,STPMHB,0,0,0,1,0,0,0,0,0,0
41417,FKCT0W,0,0,0,0,0,0,1,0,0,0
41418,EE7RFG,0,0,0,0,0,0,1,0,0,0
41419,LKA0LV,0,0,0,0,0,0,1,0,0,0
41420,FLP2PV,0,0,0,0,0,0,1,0,0,0
41421,XEE018,0,0,0,0,0,0,0,1,0,0
41422,QDCKUZ,0,0,0,0,0,0,0,1,0,0
41423,6Z4AHY,0,0,0,0,0,0,0,1,0,0
41424,LK34F3,0,0,0,0,0,0,0,1,0,0
41425,2EE3EV,0,0,0,0,0,0,0,0,1,0
41426,ZBM8ZF,0,0,0,0,0,0,0,0,1,0
41427,LJV83Z,0,0,0,0,0,0,1,0,0,0
41428,VUYOGO,0,0,0,0,0,0,1,0,0,0
41429,9P5B37,0,0,0,0,0,0,1,0,0,0
41430,DT53ZA,0,0,0,0,0,0,1,0,0,0
41431,ROXQVQ,0,0,0,0,0,0,1,0,0,0
41432,50XSJR,0,0,0,0,0,0,1,0,0,0
41433,F9463Z,0,0,0,0,0,0,1,0,0,0
41434,R4SS1C,0,0,0,0,0,0,1,0,0,0
41435,EFQ853,0,0,0,0,0,0,1,0,0,0
41436,V70AZD,0,0,0,0,0,0,1,0,0,0
41437,EYPTUQ,0,0,0,0,0,0,1,0,0,0
41438,79PN49,0,0,0,0,0,0,1,0,0,0
41439,WZDAMJ,0,0,0,1,0,0,0,0,0,0
41440,X7BFRV,0,0,0,0,0,0,0,1,0,0
41441,HMCVIM,0,0,0,0,0,0,0,1,0,0
41442,C5WQWK,0,0,0,1,0,0,0,0,0,0
41443,NUV6PP,0,0,0,0,0,0,1,0,0,0
41444,FEUXO0,0,0,0,0,0,0,1,0,0,0
41445,6VZKGB,0,0,0,0,0,0,0,1,0,0
41446,1UKN97,0,0,0,0,0,0,0,1,0,0
41447,EW9NO5,0,0,0,0,0,0,0,1,0,0
41448,0RWN7J,0,0,0,0,0,0,0,1,0,0
41449,ZCUDCZ,0,0,0,0,0,0,0,1,0,0
41450,YGC6E9,0,0,0,0,0,0,0,1,0,0
41451,EGMMA9,0,0,0,0,0,0,0,1,0,0
41452,W45A3W,1,0,0,0,0,0,0,0,0,0
41453,UE27E7,0,0,0,0,0,0,0,1,0,0
41454,8X3CK6,0,0,0,0,0,0,0,1,0,0
41455,X094IP,0,0,0,0,0,0,0,1,0,0
41456,M2CPS5,0,0,0,0,0,0,0,1,0,0
41457,CU7LN5,0,0,0,1,0,0,0,0,0,0
41458,62RDCH,0,0,0,0,0,0,0,1,0,0
41459,RDXNBG,0,0,0,0,0,0,0,1,0,0
41460,LCHY81,0,0,0,0,0,0,0,1,0,0
41461,WI79TO,0,0,0,0,0,0,0,1,0,0
41462,V2LSTC,0,0,0,0,0,0,0,1,0,0
41463,Q9845Q,0,0,0,0,0,0,0,1,0,0
41464,PYUX6I,0,0,0,0,0,0,0,1,0,0
41465,QK8X4R,0,0,0,0,0,0,0,1,0,0
41466,BLB280,0,0,0,0,0,0,0,1,0,0
41467,LA30WQ,0,0,0,0,0,0,0,1,0,0
41468,H8QAQW,0,0,0,0,0,0,0,1,0,0
41469,6TR36F,0,0,0,0,0,0,0,1,0,0
41470,90DOOK,0,0,0,0,0,0,1,0,0,0
41471,MK7004,0,0,0,0,0,0,1,0,0,0
41472,0S42NR,0,0,0,0,0,0,0,1,0,0
41473,5UP8Z7,0,0,0,1,0,0,0,0,0,0
41474,67UC6H,0,0,0,1,0,0,0,0,0,0
41475,QQTB2R,0,0,0,0,0,0,0,1,0,0
41476,2SARJT,0,0,0,1,0,0,0,0,0,0
41477,AZKGYK,0,0,0,0,0,0,1,0,0,0
41478,8ZZ6LF,0,0,0,0,0,0,1,0,0,0
41479,KVVRYT,0,0,0,0,0,0,1,0,0,0
41480,ULJ1QV,0,0,0,0,0,0,1,0,0,0
41481,LBKZD8,0,0,0,0,0,0,1,0,0,0
41482,2Z881M,0,0,0,0,0,0,1,0,0,0
41483,EKL798,0,0,0,0,0,0,1,0,0,0
41484,56EBX3,0,0,0,1,0,0,0,0,0,0
41485,TUZJZB,0,0,0,0,0,0,1,0,0,0
41486,7NY9Q2,0,0,0,0,0,0,1,0,0,0
41487,Q0QE15,0,0,0,0,0,0,0,1,0,0
41488,6XNGWV,0,0,0,0,0,0,0,1,0,0
41489,4E3HSB,0,0,0,0,0,0,0,1,0,0
41490,3VIO5S,0,0,0,0,0,0,0,1,0,0
41491,NFQBSX,0,0,0,0,0,0,1,0,0,0
41492,93SWPT,0,0,0,0,0,0,1,0,0,0
41493,S1OBSF,0,0,0,1,0,0,0,0,0,0
41494,5D1LG6,0,0,0,1,0,0,0,0,0,0
41495,02ZLQP,0,0,0,1,0,0,0,0,0,0
41496,IBHTG0,0,0,0,1,0,0,0,0,0,0
41497,Z4VWHB,0,0,0,0,0,0,0,1,0,0
41498,4MOW64,0,0,0,0,0,0,0,1,0,0
41499,HP6SZQ,0,0,0,0,0,0,1,0,0,0
41500,KCM7GS,0,0,0,0,0,0,1,0,0,0
41501,S2D18X,0,0,0,0,0,0,1,0,0,0
41502,ENZ9G7,0,0,0,0,0,0,1,0,0,0
41503,EOXJTU,0,0,0,1,0,0,0,0,0,0
41504,XJVAL6,0,0,0,1,0,0,0,0,0,0
41505,QYIQCQ,0,0,0,0,0,0,1,0,0,0
41506,40OH6K,0,0,0,0,0,0,1,0,0,0
41507,4R4UZD,1,0,0,0,0,0,0,0,0,0
41508,MAU8BR,0,0,0,0,0,0,0,1,0,0
41509,RIHF0A,0,0,0,0,0,0,0,1,0,0
41510,M9Y2UO,0,0,0,0,0,0,1,0,0,0
41511,N543B2,0,0,0,0,0,0,1,0,0,0
41512,F8D03M,0,0,0,0,0,0,1,0,0,0
41513,E8WK1O,0,0,0,0,0,0,1,0,0,0
41514,H18E26,0,0,0,0,0,0,0,1,0,0
41515,DNCV24,0,0,0,0,0,0,0,1,0,0
41516,SP9NQM,0,0,0,0,0,0,0,1,0,0
41517,5XKPQY,0,0,0,0,0,0,0,1,0,0
41518,PKUWGJ,0,0,0,0,0,0,0,1,0,0
41519,FOIFPK,0,0,0,0,0,0,0,1,0,0
41520,F3WA27,0,0,0,0,0,0,1,0,0,0
41521,34HIB2,0,0,0,0,0,0,1,0,0,0
41522,WQUPAK,0,0,0,1,0,0,0,0,0,0
41523,2JH35Y,0,0,0,0,0,0,0,1,0,0
41524,1I64V1,0,0,0,0,0,0,0,1,0,0
41525,GGDHI2,0,0,0,0,0,0,1,0,0,0
41526,WT25ZZ,0,0,0,0,0,0,1,0,0,0
41527,H1C25U,0,0,0,0,0,0,0,1,0,0
41528,AMO7CM,0,0,0,0,0,0,0,1,0,0
41529,ACFWS6,0,0,0,0,0,0,0,1,0,0
41530,9TF0F6,0,0,0,0,0,0,0,1,0,0
41531,P9GCXO,0,0,0,0,0,0,0,1,0,0
41532,7MS3RM,0,0,0,0,0,0,0,1,0,0
41533,FXNPV4,0,0,0,0,0,0,0,1,0,0
41534,8TFNOE,0,0,0,0,0,0,0,1,0,0
41535,8M3C7A,0,0,0,0,0,0,0,1,0,0
41536,3AWG4I,0,0,0,0,0,0,0,1,0,0
41537,NVZ1QD,0,0,0,0,0,1,0,0,0,0
41538,5LF2JC,0,0,0,0,0,1,0,0,0,0
41539,DS8RS5,0,0,0,0,0,0,0,1,0,0
41540,4BL61P,0,0,0,0,0,0,0,1,0,0
41541,B1WSLL,0,0,0,0,0,1,0,0,0,0
41542,EJ5C9Y,0,0,0,0,0,1,0,0,0,0
41543,IA5D6L,0,0,0,0,0,1,0,0,0,0
41544,9D7RQ7,0,0,0,0,0,1,0,0,0,0
41545,7ZFEJ3,0,0,0,0,0,0,0,1,0,0
41546,N29RZ6,0,0,0,0,0,0,1,0,0,0
41547,7PQBPW,0,0,0,0,0,0,1,0,0,0
41548,2TNRIC,0,0,0,0,0,0,1,0,0,0
41549,UBMFJG,0,0,0,0,0,0,1,0,0,0
41550,EJX91O,0,0,0,1,0,0,0,0,0,0
41551,RE9TTU,0,0,0,1,0,0,0,0,0,0
41552,OM53VF,0,0,0,1,0,0,0,0,0,0
41553,GX6HW7,0,0,0,1,0,0,0,0,0,0
41554,ERGMJ9,0,0,0,0,0,1,0,0,0,0
41555,1Y46UR,0,0,0,0,0,1,0,0,0,0
41556,HFISJD,0,0,0,0,0,1,0,0,0,0
41557,QOZNU4,0,0,0,0,0,1,0,0,0,0
41558,II49V4,0,0,0,0,0,1,0,0,0,0
41559,EBSW8C,0,0,0,0,0,1,0,0,0,0
41560,8ML69V,0,0,0,0,0,0,1,0,0,0
41561,OTH2E8,0,0,0,0,0,0,1,0,0,0
41562,UTDWBG,0,0,0,0,0,0,1,0,0,0
41563,1J7CH6,0,0,0,0,0,0,1,0,0,0
41564,P9MAG1,0,0,0,0,0,1,0,0,0,0
41565,71DSMY,0,0,0,0,0,1,0,0,0,0
41566,GOGELC,0,0,0,0,0,0,0,1,0,0
41567,G7JK0D,0,0,0,0,0,0,0,1,0,0
41568,Q13BD5,0,0,0,1,0,0,0,0,0,0
41569,5J2EHB,0,0,0,1,0,0,0,0,0,0
41570,012HFG,0,0,0,1,0,0,0,0,0,0
41571,4I6B8J,0,0,0,0,0,0,1,0,0,0
41572,EWB2XP,0,0,0,0,0,0,1,0,0,0
41573,FGI5J8,0,0,0,0,0,0,0,1,0,0
41574,LGYL9X,0,0,0,0,0,0,0,1,0,0
41575,ZDC17O,0,0,0,0,0,0,0,1,0,0
41576,P5O07O,0,0,0,1,0,0,0,0,0,0
41577,DSR6NH,0,0,0,1,0,0,0,0,0,0
41578,YY10W7,0,0,0,1,0,0,0,0,0,0
41579,337PDS,0,0,0,1,0,0,0,0,0,0
41580,7L5O0E,0,0,0,0,0,0,0,1,0,0
41581,A4U0RF,0,0,0,0,0,0,0,1,0,0
41582,Q1OKM5,0,0,0,0,0,0,0,0,1,0
41583,67NATQ,0,0,0,0,0,0,0,0,1,0
41584,DSC1P1,0,0,0,1,0,0,0,0,0,0
41585,RKVAYB,0,0,0,1,0,0,0,0,0,0
41586,QKE8C0,0,0,0,0,0,0,1,0,0,0
41587,DRPB3Q,0,0,0,0,0,0,1,0,0,0
41588,Y73YIK,0,0,0,0,0,0,0,1,0,0
41589,5WDDPE,0,0,0,0,0,0,0,1,0,0
41590,ILEP6E,0,0,0,0,0,0,0,1,0,0
41591,P19MNV,0,0,0,0,0,0,0,1,0,0
41592,EA8YJD,0,0,0,0,0,0,0,1,0,0
41593,WMS8TE,0,0,0,0,0,0,0,1,0,0
41594,4LMWOR,0,0,0,0,0,0,0,1,0,0
41595,V7MCYY,0,0,0,0,0,0,0,1,0,0
41596,E99QP0,0,0,0,0,0,0,0,1,0,0
41597,PBJQ4U,0,0,0,0,0,0,0,1,0,0
41598,KDXBH3,0,0,0,0,0,0,0,0,1,0
41599,FJV6BB,0,0,0,0,0,0,0,0,1,0
41600,6JAKCT,0,0,0,0,0,0,0,1,0,0
41601,ICOFTJ,0,0,0,0,0,0,0,1,0,0
41602,8SUROO,0,0,0,1,0,0,0,0,0,0
41603,HCIK6L,0,0,0,1,0,0,0,0,0,0
41604,YN4JUE,0,0,0,1,0,0,0,0,0,0
41605,0GZG4D,0,0,0,1,0,0,0,0,0,0
41606,W87XUI,0,0,0,1,0,0,0,0,0,0
41607,I6R2SK,0,0,0,1,0,0,0,0,0,0
41608,CIET91,0,0,0,0,0,0,0,1,0,0
41609,L5B5WV,0,0,0,0,0,0,0,1,0,0
41610,ENXIOV,0,0,0,0,0,0,0,1,0,0
41611,C7MK3G,0,0,0,0,0,0,0,1,0,0
41612,9CIZ1O,0,0,0,0,0,0,0,1,0,0
41613,RMPPK7,0,0,0,0,0,0,0,1,0,0
41614,2GELXH,0,0,0,0,0,0,0,1,0,0
41615,3FPHVN,0,0,0,0,0,0,0,1,0,0
41616,48AMQI,0,0,0,0,0,0,0,1,0,0
